taxi_id,date_time,lon,lat
111,2008-02-05 00:32:53,116.64217,39.83211
111,2008-02-05 00:39:56,116.63398,39.83168
111,2008-02-05 16:31:44,116.63389,39.83169
111,2008-02-05 16:36:45,116.63392,39.83168
111,2008-02-05 16:38:33,116.63487,39.83157
111,2008-02-05 16:41:47,116.64074,39.8304
111,2008-02-05 16:46:48,116.6547,39.83144
111,2008-02-05 16:48:37,116.6547,39.83144
111,2008-02-05 16:51:50,116.65225,39.83972
111,2008-02-05 16:56:52,116.65994,39.87722
111,2008-02-05 16:58:40,116.66271,39.8851
111,2008-02-05 17:01:53,116.67125,39.89116
111,2008-02-05 17:06:55,116.67165,39.89362
111,2008-02-05 17:08:43,116.67111,39.89713
111,2008-02-05 17:16:46,116.6777,39.9049
111,2008-02-05 18:08:20,116.68306,39.89124
111,2008-02-05 18:13:22,116.68525,39.8869
111,2008-02-05 18:52:11,116.68496,39.88699
111,2008-02-05 18:57:12,116.66352,39.87445
111,2008-02-05 19:01:29,116.65263,39.8689
111,2008-02-05 19:32:58,116.65518,39.86234
111,2008-02-05 19:38:00,116.64206,39.83045
111,2008-02-05 19:40:47,116.634,39.83167
111,2008-02-05 19:57:08,116.63372,39.83371
111,2008-02-05 20:02:10,116.65238,39.84496
111,2008-02-05 20:04:58,116.65666,39.86706
111,2008-02-05 20:07:11,116.65268,39.86897
111,2008-02-05 22:40:11,116.65438,39.85974
111,2008-02-05 22:45:12,116.63605,39.83601
111,2008-02-05 22:45:58,116.63376,39.83382
111,2008-02-05 22:48:59,116.63398,39.83171
111,2008-02-06 12:20:00,116.63406,39.83062
111,2008-02-06 12:24:48,116.63406,39.83062
111,2008-02-06 12:25:02,116.63406,39.83062
111,2008-02-06 12:30:02,116.63467,39.83062
111,2008-02-06 12:34:51,116.65475,39.83142
111,2008-02-06 12:36:02,116.65475,39.83142
111,2008-02-06 12:41:04,116.66157,39.82948
111,2008-02-06 12:45:55,116.66528,39.82044
111,2008-02-06 15:33:09,116.65988,39.82599
111,2008-02-06 15:34:57,116.65988,39.82599
111,2008-02-06 15:38:11,116.65988,39.82599
111,2008-02-06 15:43:12,116.65988,39.82599
111,2008-02-06 15:45:01,116.65988,39.82599
111,2008-02-06 15:48:14,116.65988,39.82599
111,2008-02-06 15:53:16,116.65992,39.82596
111,2008-02-06 15:55:04,116.65992,39.82596
111,2008-02-06 16:03:19,116.65992,39.82596
111,2008-02-06 16:05:07,116.66013,39.82598
111,2008-02-06 16:08:21,116.65461,39.83143
111,2008-02-06 16:36:35,116.63503,39.83098
111,2008-02-06 16:39:23,116.63393,39.83168
111,2008-02-07 17:14:13,116.63404,39.83059
111,2008-02-07 17:19:02,116.63404,39.83059
111,2008-02-07 17:19:15,116.63404,39.83059
111,2008-02-07 17:24:16,116.63386,39.83063
111,2008-02-07 17:29:06,116.63726,39.80763
111,2008-02-07 17:29:18,116.63865,39.80801
111,2008-02-07 17:29:18,116.63865,39.80801
111,2008-02-07 17:34:07,116.64592,39.80373
111,2008-02-07 17:34:07,116.64592,39.80373
111,2008-02-07 17:34:07,116.64592,39.80373
111,2008-02-07 17:34:07,116.64592,39.80373
111,2008-02-07 17:34:30,116.64596,39.80373
111,2008-02-07 18:00:59,116.64604,39.80385
111,2008-02-07 18:42:37,116.6415,39.80437
111,2008-02-07 18:47:39,116.6254,39.80225
111,2008-02-07 18:49:27,116.61302,39.79858
111,2008-02-07 18:52:41,116.60953,39.7994
111,2008-02-07 18:57:42,116.60786,39.79793
111,2008-02-07 19:23:43,116.60817,39.79757
111,2008-02-07 19:30:02,116.61691,39.82568
111,2008-02-07 19:30:02,116.61691,39.82568
111,2008-02-07 19:31:45,116.61081,39.83357
111,2008-02-07 19:34:47,116.6059,39.83223
111,2008-02-07 20:11:17,116.60691,39.83194
111,2008-02-07 20:16:19,116.63013,39.83109
111,2008-02-07 20:20:08,116.63398,39.8317
111,2008-02-08 13:22:20,116.64264,39.83205
111,2008-02-08 13:26:08,116.634,39.83168
111,2008-02-08 13:27:22,116.63419,39.83146
111,2008-02-08 13:32:24,116.64166,39.83043
111,2008-02-08 13:36:12,116.66157,39.82947
111,2008-02-08 13:37:25,116.66349,39.82292
111,2008-02-08 13:40:07,116.66529,39.82042
111,2008-02-08 16:42:33,116.65924,39.83053
111,2008-02-08 16:44:52,116.65456,39.83143
111,2008-02-08 17:01:44,116.63399,39.83168
112,2008-02-02 13:42:04,116.3107,39.9098
112,2008-02-02 13:43:04,116.31356,39.90974
112,2008-02-02 14:12:41,116.32845,39.91429
112,2008-02-02 15:20:39,116.43789,39.89363
112,2008-02-02 15:21:39,116.43255,39.89832
112,2008-02-02 15:23:42,116.42954,39.90711
112,2008-02-02 15:24:42,116.42884,39.91243
112,2008-02-02 15:25:42,116.42845,39.92058
112,2008-02-02 15:52:28,116.4149,40.01981
112,2008-02-02 15:53:28,116.41451,40.01971
112,2008-02-02 15:54:28,116.41561,40.02022
112,2008-02-02 16:15:25,116.45547,39.92666
112,2008-02-02 16:16:25,116.45543,39.92402
112,2008-02-02 16:17:25,116.45542,39.92099
112,2008-02-02 16:40:48,116.42956,39.90876
112,2008-02-02 16:41:49,116.43144,39.91195
112,2008-02-02 16:42:54,116.43485,39.91305
112,2008-02-02 16:43:54,116.43485,39.91398
112,2008-02-02 16:53:39,116.43013,39.90736
112,2008-02-02 16:54:39,116.42968,39.9074
112,2008-02-02 16:55:39,116.42947,39.90678
112,2008-02-02 17:01:32,116.42797,39.88297
112,2008-02-02 17:03:33,116.41518,39.88263
112,2008-02-02 17:30:30,116.43422,39.88358
112,2008-02-02 17:31:30,116.43164,39.88318
112,2008-02-02 17:37:41,116.43379,39.89073
112,2008-02-02 17:39:41,116.43305,39.89228
112,2008-02-02 17:42:28,116.42725,39.89373
112,2008-02-02 17:43:28,116.42492,39.89237
112,2008-02-02 17:48:50,116.41282,39.89463
112,2008-02-02 17:49:50,116.41253,39.89801
112,2008-02-02 18:27:15,116.41359,39.89962
112,2008-02-02 18:28:15,116.41272,39.89976
112,2008-02-02 18:29:15,116.41045,39.9007
112,2008-02-02 18:44:15,116.44652,39.90698
112,2008-02-02 18:45:15,116.45803,39.90697
112,2008-02-02 18:48:15,116.48386,39.90971
112,2008-02-02 18:49:15,116.48394,39.91765
112,2008-02-02 18:50:15,116.48634,39.9216
112,2008-02-02 19:16:02,116.46489,39.92185
112,2008-02-02 19:17:02,116.46154,39.92198
112,2008-02-02 19:18:02,116.45915,39.92197
112,2008-02-02 20:04:33,116.38742,39.9673
112,2008-02-02 20:05:33,116.38818,39.96757
112,2008-02-02 20:06:33,116.38831,39.96274
112,2008-02-02 20:15:44,116.38358,39.96169
112,2008-02-02 20:16:44,116.38676,39.96178
112,2008-02-02 20:16:44,116.38676,39.96178
112,2008-02-02 20:17:44,116.38845,39.96108
112,2008-02-02 20:39:20,116.37436,39.96648
112,2008-02-02 20:40:20,116.37449,39.96701
112,2008-02-02 20:41:20,116.37389,39.96656
112,2008-02-02 21:55:07,116.3677,39.97201
112,2008-02-02 21:56:07,116.36773,39.96986
112,2008-02-02 21:57:07,116.3675,39.96697
112,2008-02-02 22:22:24,116.31926,39.92694
112,2008-02-02 22:22:24,116.31926,39.92694
112,2008-02-02 22:23:24,116.32584,39.92683
112,2008-02-02 22:24:24,116.32785,39.92688
112,2008-02-02 22:33:24,116.34009,39.90744
112,2008-02-02 22:34:24,116.33997,39.90642
112,2008-02-02 22:35:24,116.34003,39.90782
112,2008-02-02 22:56:32,116.38726,39.95374
112,2008-02-02 22:58:35,116.38726,39.95418
112,2008-02-02 23:29:37,116.41094,40.01522
112,2008-02-02 23:30:37,116.41155,40.02387
112,2008-02-02 23:31:37,116.41199,40.02655
112,2008-02-02 23:32:57,116.41147,40.03276
112,2008-02-02 23:33:57,116.41188,40.03633
112,2008-02-02 23:34:57,116.41664,40.03606
112,2008-02-02 23:34:57,116.41664,40.03606
112,2008-02-02 23:59:35,116.37192,40.00047
112,2008-02-03 00:01:36,116.37415,39.99643
112,2008-02-03 00:01:44,116.37416,39.99644
112,2008-02-03 00:02:44,116.37992,39.99645
112,2008-02-03 00:03:44,116.38091,39.99098
112,2008-02-03 00:15:47,116.46287,39.96834
112,2008-02-03 00:16:50,116.46816,39.96648
112,2008-02-03 00:17:50,116.47224,39.96975
112,2008-02-03 00:34:25,116.48906,39.97065
112,2008-02-03 00:35:25,116.48907,39.97065
112,2008-02-03 00:36:25,116.4891,39.97067
112,2008-02-03 00:56:55,116.48355,39.98628
112,2008-02-03 00:57:55,116.48326,39.98685
112,2008-02-03 00:58:55,116.48675,39.99209
112,2008-02-03 01:22:17,116.63263,40.16576
112,2008-02-03 01:23:17,116.63569,40.17751
112,2008-02-03 01:24:17,116.63588,40.18734
112,2008-02-03 01:32:48,116.63311,40.19103
112,2008-02-03 01:33:48,116.63311,40.19104
112,2008-02-03 01:34:48,116.63312,40.1911
112,2008-02-03 11:07:02,116.44685,39.85398
112,2008-02-03 11:08:02,116.44542,39.85711
112,2008-02-03 11:09:02,116.44274,39.85755
112,2008-02-03 13:09:29,116.41938,39.9411
112,2008-02-03 13:10:29,116.41936,39.93963
112,2008-02-03 13:11:30,116.41961,39.9345
112,2008-02-03 13:34:02,116.44378,39.95386
112,2008-02-03 13:35:02,116.44377,39.95388
112,2008-02-03 13:36:02,116.44382,39.95398
112,2008-02-03 13:36:02,116.44382,39.95398
112,2008-02-03 13:37:02,116.44795,39.95785
112,2008-02-04 12:03:55,116.34994,39.92247
112,2008-02-04 12:04:55,116.34997,39.92147
112,2008-02-04 12:05:55,116.37117,39.92069
112,2008-02-04 12:29:09,116.33747,39.94723
112,2008-02-04 12:30:09,116.34015,39.9482
112,2008-02-04 12:31:10,116.34018,39.94821
112,2008-02-04 12:41:54,116.34939,39.9325
112,2008-02-04 12:42:54,116.3494,39.93151
112,2008-02-04 12:43:54,116.3494,39.93151
112,2008-02-04 12:50:01,116.35043,39.91121
112,2008-02-04 12:51:01,116.35021,39.90604
112,2008-02-04 12:52:01,116.35468,39.9058
112,2008-02-04 12:56:03,116.36765,39.90562
112,2008-02-04 12:57:03,116.36787,39.90367
112,2008-02-04 13:26:29,116.37123,39.92458
112,2008-02-04 13:27:29,116.34995,39.92699
112,2008-02-04 13:28:29,116.34978,39.93096
112,2008-02-04 13:33:41,116.34824,39.97067
112,2008-02-04 13:34:41,116.34803,39.97477
112,2008-02-04 13:35:42,116.34658,39.97196
112,2008-02-04 13:50:03,116.42868,39.96814
112,2008-02-04 13:51:03,116.43934,39.96217
112,2008-02-04 13:52:03,116.44794,39.95654
112,2008-02-04 14:15:05,116.48235,39.90802
112,2008-02-04 14:16:05,116.47562,39.90725
112,2008-02-04 14:17:05,116.47424,39.90723
112,2008-02-04 14:55:37,116.45563,39.89202
112,2008-02-04 14:56:37,116.46514,39.89195
112,2008-02-04 14:57:37,116.46671,39.8921
112,2008-02-04 15:17:25,116.4716,39.90035
112,2008-02-04 15:18:25,116.47166,39.90134
112,2008-02-04 15:19:25,116.47164,39.90183
112,2008-02-04 15:24:36,116.4718,39.91137
112,2008-02-04 15:25:37,116.47184,39.91384
112,2008-02-04 15:26:37,116.4721,39.91378
112,2008-02-04 15:32:58,116.45574,39.93093
112,2008-02-04 15:33:58,116.45496,39.93249
112,2008-02-04 16:06:55,116.42838,39.91889
112,2008-02-04 16:07:55,116.42855,39.91524
112,2008-02-04 16:08:55,116.42874,39.91245
112,2008-02-04 17:14:38,116.36031,39.92584
112,2008-02-04 17:15:38,116.35983,39.92483
112,2008-02-04 17:16:38,116.35923,39.92363
112,2008-02-04 17:53:47,116.3482,39.92211
112,2008-02-04 17:54:48,116.34882,39.92214
112,2008-02-04 17:55:48,116.34934,39.92207
112,2008-02-04 18:12:35,116.38188,39.86703
112,2008-02-04 18:13:35,116.38073,39.86213
112,2008-02-04 18:14:36,116.38061,39.85956
112,2008-02-04 18:31:27,116.34408,39.88427
112,2008-02-04 18:32:27,116.34407,39.88425
112,2008-02-04 18:33:27,116.3441,39.88424
112,2008-02-04 19:05:44,116.38755,39.92288
112,2008-02-04 19:06:44,116.3874,39.92679
112,2008-02-04 19:24:24,116.42828,39.9394
112,2008-02-04 20:54:08,116.30409,39.90794
112,2008-02-04 20:56:08,116.3041,39.90337
112,2008-02-04 20:56:08,116.3041,39.90337
112,2008-02-04 21:45:38,116.36792,39.89957
112,2008-02-04 21:47:39,116.36819,39.89623
112,2008-02-04 21:48:39,116.36817,39.89428
112,2008-02-04 21:49:39,116.36847,39.89532
112,2008-02-04 21:53:30,116.36838,39.89701
112,2008-02-04 21:55:30,116.36834,39.89795
112,2008-02-04 22:11:09,116.3413,39.89656
112,2008-02-04 22:13:09,116.32305,39.89593
112,2008-02-04 22:21:13,116.3185,39.88856
112,2008-02-04 22:22:13,116.32025,39.88735
112,2008-02-04 22:23:13,116.3203,39.88515
112,2008-02-04 22:23:13,116.3203,39.88515
112,2008-02-04 23:33:49,116.41418,39.86975
112,2008-02-04 23:35:52,116.43291,39.86887
112,2008-02-04 23:58:27,116.53068,40.04682
112,2008-02-04 23:59:28,116.53881,40.05585
112,2008-02-05 00:08:18,116.57916,40.13132
112,2008-02-05 00:09:18,116.59138,40.14164
112,2008-02-05 00:09:29,116.59321,40.14321
112,2008-02-05 00:09:29,116.59321,40.14321
112,2008-02-05 00:10:29,116.60719,40.15176
112,2008-02-05 11:35:49,116.50403,39.91475
112,2008-02-05 11:35:49,116.50403,39.91475
112,2008-02-05 11:36:49,116.5101,39.91521
112,2008-02-05 11:37:51,116.51448,39.91564
112,2008-02-05 13:29:02,116.45558,39.89336
112,2008-02-05 13:30:02,116.45745,39.89591
112,2008-02-05 13:31:02,116.46217,39.89575
112,2008-02-05 13:37:38,116.47161,39.89632
112,2008-02-05 13:38:38,116.47161,39.8963
112,2008-02-05 13:39:38,116.47164,39.89631
112,2008-02-05 13:40:59,116.47162,39.89922
112,2008-02-05 13:41:59,116.47168,39.90552
112,2008-02-05 13:43:01,116.47168,39.90622
112,2008-02-05 13:51:23,116.45546,39.91876
112,2008-02-05 13:52:24,116.45562,39.92623
112,2008-02-05 13:53:24,116.45579,39.93191
112,2008-02-05 13:59:08,116.44425,39.937
112,2008-02-05 14:01:08,116.44431,39.9443
112,2008-02-05 14:02:41,116.4432,39.94698
112,2008-02-05 14:03:41,116.44478,39.94829
112,2008-02-05 14:04:41,116.44548,39.95053
112,2008-02-05 15:22:13,116.44511,39.97504
112,2008-02-05 15:23:13,116.44509,39.97502
112,2008-02-05 16:08:47,116.47323,39.90684
112,2008-02-05 16:09:47,116.48276,39.90497
112,2008-02-05 16:10:47,116.48354,39.9033
112,2008-02-05 17:27:11,116.43108,39.92328
112,2008-02-05 17:28:11,116.4285,39.92595
112,2008-02-05 17:29:11,116.42836,39.92889
112,2008-02-05 18:49:56,116.4206,39.91137
112,2008-02-05 18:50:56,116.42073,39.90835
112,2008-02-05 18:51:56,116.41343,39.90692
112,2008-02-05 19:30:54,116.30269,39.9577
112,2008-02-05 19:31:54,116.31102,39.96424
112,2008-02-05 19:32:54,116.32229,39.966
112,2008-02-05 19:34:18,116.34137,39.96625
112,2008-02-05 19:34:18,116.34137,39.96625
112,2008-02-05 19:35:18,116.34967,39.9659
112,2008-02-05 19:36:18,116.34821,39.97016
112,2008-02-05 19:48:02,116.35873,39.99585
112,2008-02-05 19:49:02,116.36084,40.00005
112,2008-02-05 19:50:02,116.36319,40.00003
112,2008-02-05 20:14:45,116.38809,39.97478
112,2008-02-05 20:15:45,116.38828,39.98076
112,2008-02-05 20:17:10,116.39239,39.98659
112,2008-02-05 20:18:10,116.3997,39.98684
112,2008-02-05 20:19:10,116.4014,39.9865
112,2008-02-05 20:22:08,116.41013,39.99377
112,2008-02-05 20:23:08,116.41013,39.99379
112,2008-02-05 20:24:08,116.41442,39.99254
112,2008-02-05 20:42:02,116.42306,39.94809
112,2008-02-05 20:42:02,116.42306,39.94809
112,2008-02-05 20:43:02,116.42718,39.94415
112,2008-02-05 20:44:02,116.42704,39.94075
112,2008-02-05 21:25:42,116.44714,39.95075
112,2008-02-05 21:26:42,116.445,39.94843
112,2008-02-05 21:27:42,116.44165,39.94804
112,2008-02-05 21:34:32,116.44021,39.96104
112,2008-02-05 21:35:32,116.44019,39.96197
112,2008-02-05 21:36:32,116.43663,39.96434
112,2008-02-05 21:59:20,116.4377,39.98487
112,2008-02-05 21:59:20,116.4377,39.98487
112,2008-02-05 22:01:23,116.44894,39.97943
112,2008-02-05 22:02:39,116.45391,39.98391
112,2008-02-05 22:03:39,116.45932,39.98343
112,2008-02-05 22:04:39,116.46021,39.97923
112,2008-02-05 22:04:39,116.46021,39.97923
112,2008-02-05 22:37:39,116.48432,39.97085
112,2008-02-05 22:38:39,116.48154,39.9698
112,2008-02-05 22:39:39,116.47552,39.96987
112,2008-02-05 23:01:19,116.47826,39.96975
112,2008-02-05 23:02:19,116.47825,39.96977
112,2008-02-05 23:25:35,116.47443,39.92998
112,2008-02-05 23:26:35,116.47441,39.93001
112,2008-02-05 23:27:35,116.4744,39.93
112,2008-02-06 00:13:21,116.42257,39.96807
112,2008-02-06 00:14:21,116.40732,39.96769
112,2008-02-06 00:15:21,116.39365,39.96731
112,2008-02-06 00:20:51,116.36184,40.00299
112,2008-02-06 00:21:51,116.35753,40.00912
112,2008-02-06 00:22:51,116.35544,40.01355
112,2008-02-06 00:57:34,116.42652,39.96793
112,2008-02-06 00:58:35,116.43525,39.9647
112,2008-02-06 00:59:35,116.44011,39.96146
112,2008-02-06 01:01:54,116.4432,39.95392
112,2008-02-06 01:02:54,116.44054,39.95598
112,2008-02-06 01:02:54,116.44054,39.95598
112,2008-02-06 01:03:54,116.44056,39.95597
112,2008-02-06 01:24:57,116.41376,39.94811
112,2008-02-06 01:25:57,116.41845,39.94799
112,2008-02-06 01:26:57,116.41869,39.94793
112,2008-02-06 11:06:40,116.48117,39.98011
112,2008-02-06 11:07:40,116.4776,39.98257
112,2008-02-06 11:08:40,116.477,39.98291
112,2008-02-06 11:49:35,116.3041,39.89351
112,2008-02-06 11:50:35,116.30394,39.88649
112,2008-02-06 11:50:35,116.30394,39.88649
112,2008-02-06 11:51:37,116.30371,39.88257
112,2008-02-06 12:12:43,116.34225,39.86612
112,2008-02-06 12:13:43,116.3421,39.86436
112,2008-02-06 12:14:43,116.3413,39.85766
112,2008-02-06 12:45:25,116.39542,39.83194
112,2008-02-06 12:46:27,116.39581,39.83519
112,2008-02-06 12:47:27,116.42125,39.83625
112,2008-02-06 13:13:29,116.45185,39.86411
112,2008-02-06 13:14:29,116.45505,39.87464
112,2008-02-06 13:15:29,116.45536,39.88648
112,2008-02-06 14:26:01,116.39815,39.96081
112,2008-02-06 15:08:24,116.28857,39.98254
112,2008-02-06 15:10:24,116.28471,39.98099
112,2008-02-06 15:54:15,116.41895,39.95471
112,2008-02-06 15:55:15,116.41919,39.95799
112,2008-02-06 15:56:17,116.42524,39.95815
112,2008-02-06 16:03:48,116.4173,39.96091
112,2008-02-06 16:22:12,116.3503,39.90644
112,2008-02-06 16:23:12,116.35049,39.9018
112,2008-02-06 16:34:35,116.33212,39.803
112,2008-02-06 16:35:35,116.32971,39.8008
112,2008-02-06 16:36:36,116.33408,39.79979
112,2008-02-06 17:13:16,116.43269,39.83075
112,2008-02-06 17:14:16,116.44802,39.83125
112,2008-02-06 17:15:16,116.46244,39.83431
112,2008-02-06 18:35:52,116.33907,39.90596
112,2008-02-06 18:36:52,116.33387,39.90624
112,2008-02-06 18:37:52,116.32918,39.90881
112,2008-02-06 18:50:35,116.34869,39.93888
112,2008-02-06 18:51:38,116.35464,39.94369
112,2008-02-06 18:52:38,116.36382,39.94671
112,2008-02-06 18:55:53,116.37501,39.97344
112,2008-02-06 18:56:53,116.373,39.98379
112,2008-02-06 18:57:53,116.36795,39.99489
112,2008-02-06 19:08:15,116.46361,40.0137
112,2008-02-06 19:09:15,116.47966,40.01154
112,2008-02-06 19:10:15,116.48997,40.00169
112,2008-02-06 19:20:43,116.54878,40.06408
112,2008-02-06 19:21:43,116.55058,40.07278
112,2008-02-06 19:22:43,116.5518,40.0799
112,2008-02-06 19:57:03,116.59776,40.26222
112,2008-02-06 19:58:03,116.59773,40.26224
112,2008-02-07 12:20:59,116.42505,39.8851
112,2008-02-07 12:21:59,116.4236,39.88942
112,2008-02-07 12:22:59,116.42807,39.88954
112,2008-02-07 13:23:23,116.419,39.95356
112,2008-02-07 13:24:23,116.41908,39.9541
112,2008-02-07 13:25:23,116.41903,39.95574
112,2008-02-07 16:02:28,116.37095,39.89847
112,2008-02-07 17:05:26,116.34703,39.92287
112,2008-02-07 17:06:26,116.34704,39.92284
112,2008-02-07 17:07:26,116.34705,39.92284
112,2008-02-07 17:21:18,116.33547,39.9261
112,2008-02-07 17:22:18,116.33547,39.9261
112,2008-02-07 17:23:18,116.33567,39.92649
112,2008-02-07 18:30:23,116.41209,39.90508
112,2008-02-07 18:31:23,116.41193,39.90656
112,2008-02-07 18:32:23,116.41187,39.90714
112,2008-02-07 19:38:24,116.40143,39.98713
112,2008-02-07 19:39:24,116.38768,39.9868
112,2008-02-07 19:40:25,116.37689,39.98664
112,2008-02-07 20:08:57,116.40117,39.96703
112,2008-02-07 20:09:57,116.40484,39.96539
112,2008-02-08 00:25:01,116.63698,40.29712
112,2008-02-08 00:25:01,116.63698,40.29712
112,2008-02-08 00:26:01,116.637,40.29079
112,2008-02-08 00:27:01,116.64003,40.28777
112,2008-02-08 12:11:21,116.41741,39.98745
112,2008-02-08 12:12:21,116.42782,39.98758
112,2008-02-08 12:13:21,116.428,39.98658
112,2008-02-08 14:59:21,116.37801,39.88093
112,2008-02-08 16:01:12,116.37971,39.89901
112,2008-02-08 16:43:36,116.39453,39.86046
112,2008-02-08 16:44:36,116.3945,39.86048
112,2008-02-08 16:45:37,116.39447,39.86047
114,2008-02-02 14:10:53,116.48008,39.85585
114,2008-02-02 14:21:46,116.44155,39.83113
114,2008-02-02 16:00:54,116.43777,39.80523
114,2008-02-02 17:21:51,116.41695,39.80685
114,2008-02-02 17:32:29,116.40325,39.80393
114,2008-02-02 17:32:29,116.40325,39.80393
114,2008-02-02 17:42:29,116.39622,39.81225
114,2008-02-02 17:52:29,116.45785,39.83252
114,2008-02-02 18:50:07,116.50435,39.86843
114,2008-02-02 19:00:07,116.44628,39.83135
114,2008-02-02 19:10:07,116.43752,39.80713
114,2008-02-02 19:20:09,116.41748,39.80387
114,2008-02-02 19:39:50,116.41687,39.80682
114,2008-02-02 22:42:27,116.41472,39.80447
114,2008-02-02 22:52:36,116.39583,39.82162
114,2008-02-02 23:02:37,116.39478,39.84328
114,2008-02-02 23:12:37,116.40577,39.85587
114,2008-02-02 23:22:37,116.30503,39.88067
114,2008-02-02 23:32:40,116.32062,39.87678
114,2008-02-02 23:43:22,116.33638,39.89578
114,2008-02-02 23:53:22,116.36477,39.90582
114,2008-02-03 00:16:57,116.42953,39.90902
114,2008-02-03 00:26:57,116.46408,39.96967
114,2008-02-03 00:36:57,116.46843,40.00057
114,2008-02-03 00:47:10,116.46258,39.98492
114,2008-02-03 00:57:10,116.41602,39.98757
114,2008-02-03 01:07:10,116.33637,39.98538
114,2008-02-03 01:17:10,116.30867,40.01823
114,2008-02-03 01:27:10,116.30948,40.00433
114,2008-02-03 01:37:10,116.3038,39.97447
114,2008-02-03 01:47:33,116.31717,39.95577
114,2008-02-03 01:48:32,116.32578,39.95602
114,2008-02-03 01:58:36,116.32778,39.92825
114,2008-02-03 02:35:15,116.40185,39.9141
114,2008-02-03 02:55:15,116.4442,39.91133
114,2008-02-03 03:05:27,116.44053,39.9163
114,2008-02-03 03:15:33,116.43482,39.91723
114,2008-02-03 03:25:33,116.39398,39.90658
114,2008-02-03 03:35:33,116.37303,39.90598
114,2008-02-03 04:19:17,116.37402,39.96503
114,2008-02-03 04:29:17,116.4204,39.99227
114,2008-02-03 04:39:44,116.41887,39.95437
114,2008-02-03 04:49:44,116.40462,39.91905
114,2008-02-03 04:59:44,116.41835,39.90603
114,2008-02-03 05:09:44,116.38945,39.90603
114,2008-02-03 05:29:44,116.34718,39.88425
114,2008-02-03 05:39:44,116.37887,39.86238
114,2008-02-03 05:49:44,116.3947,39.82825
114,2008-02-03 06:06:17,116.3719,39.79668
114,2008-02-03 09:01:20,116.41455,39.80443
114,2008-02-03 09:21:20,116.38077,39.85108
114,2008-02-03 09:31:20,116.40663,39.85575
114,2008-02-03 09:52:25,116.41245,39.89922
114,2008-02-03 10:00:00,116.41133,39.92093
114,2008-02-03 10:10:00,116.39997,39.90663
114,2008-02-03 10:20:00,116.36793,39.90585
114,2008-02-03 10:30:00,116.3106,39.90882
114,2008-02-03 11:00:00,116.26847,39.88573
114,2008-02-03 11:10:00,116.35345,39.89885
114,2008-02-03 11:20:00,116.39088,39.89863
114,2008-02-03 11:30:14,116.42112,39.899
